26.33
3975;97472.3590000;0.4805178;0.024;0.90;-0.19;0.39;-0.00
29;97471.2500000;0.2441705;1.659;0.96;-0.12;0.26;-0.00
31;97472.8440000;0.1040430;-0.592;0.98;-0.08;0.16;-0.00
31;97473.4610000;0.0455757;-1.354;0.99;-0.05;0.09;-0.00
33;97471.5630000;0.0226706;-0.138;1.00;-0.03;0.05;-0.00
30;97471.2500000;0.0147947;0.357;1.00;-0.01;0.03;-0.00
31;97473.0940000;0.0108864;-0.076;1.00;-0.01;0.01;-0.00
27;97473.1560000;0.0093887;-0.274;1.00;-0.00;0.00;-0.00
32;97471.1950000;0.0102479;0.045;1.00;0.00;-0.00;-0.00
40;97471.2500000;0.0110413;0.201;1.00;0.00;-0.01;-0.00
50;97474.0780000;0.0098772;-0.138;1.00;0.00;-0.01;-0.00
34;97472.4220000;0.0116643;-0.114;1.00;0.00;-0.01;-0.00
30;97472.3590000;0.0099573;-0.091;1.00;0.00;-0.01;-0.00
31;97473.5860000;0.0104882;-0.177;1.00;0.00;-0.01;-0.00
30;97470.9450000;0.0107454;-0.034;1.00;0.00;-0.01;-0.00
30;97472.1720000;0.0094608;-0.015;1.00;0.00;-0.01;-0.00
31;97471.1330000;0.0101450;0.059;1.00;0.00;-0.01;-0.00
31;97470.9450000;0.0086617;0.120;1.00;0.00;-0.01;-0.00
39;97471.7970000;0.0088651;0.121;1.00;0.00;-0.01;-0.00
30;97473.0940000;0.0104543;0.059;1.00;0.00;-0.01;-0.00
49;97472.3590000;0.0105354;0.041;1.00;0.00;-0.01;-0.00
34;97472.1720000;0.0092584;0.038;1.00;0.00;-0.01;-0.00
31;97472.3590000;0.0111577;0.025;1.00;0.00;-0.01;-0.00
30;97469.4770000;0.0097658;0.124;1.00;0.00;-0.01;-0.00
30;97472.0470000;0.0095755;0.110;1.00;0.00;-0.01;-0.00
31;97473.8910000;0.0094742;0.030;1.00;0.00;-0.01;-0.00
27;97471.7340000;0.0096738;0.040;1.00;0.00;-0.01;-0.00
31;97472.6640000;0.0096515;0.016;1.00;0.00;-0.01;-0.00
40;97471.8590000;0.0101509;0.023;1.00;0.00;-0.01;-0.00
31;97472.1720000;0.0096756;0.019;1.00;0.00;-0.01;-0.00
51;97473.7730000;0.0074961;-0.041;1.00;0.00;-0.01;-0.00
34;97471.1330000;0.0109713;-0.000;1.00;0.00;-0.01;-0.00
30;97472.6640000;0.0101516;-0.018;1.00;0.00;-0.01;-0.00
29;97470.9450000;0.0101537;0.024;1.00;0.00;-0.01;-0.00
31;97472.1720000;0.0091463;0.020;1.00;0.00;-0.01;-0.00
30;97472.4840000;0.0097794;0.005;1.00;0.00;-0.01;-0.00
31;97471.1330000;0.0085480;0.036;1.00;0.00;-0.01;-0.00
37;97470.6950000;0.0102524;0.076;1.00;0.00;-0.01;-0.00
28;97470.6410000;0.0076766;0.111;1.00;0.00;-0.01;-0.00
31;97471.4380000;0.0091649;0.115;1.00;0.00;-0.01;-0.00
50;97473.7730000;0.0091929;0.038;1.00;0.00;-0.01;-0.00
30;97472.2340000;0.0101463;0.025;1.00;0.00;-0.01;-0.00
30;97472.6640000;0.0079549;-0.001;1.00;0.00;-0.01;-0.00
30;97471.2500000;0.0096558;0.023;1.00;0.00;-0.01;-0.00
31;97471.9220000;0.0105378;0.022;1.00;0.00;-0.01;-0.00
31;97472.7810000;0.0102687;-0.007;1.00;0.00;-0.01;-0.00
37;97472.3590000;0.0096549;-0.019;1.00;0.00;-0.01;-0.00
29;97471.6250000;0.0115605;-0.006;1.00;0.00;-0.01;-0.00
31;97472.1090000;0.0125225;-0.008;1.00;0.00;-0.01;-0.00
31;97472.9690000;0.0073622;-0.038;1.00;0.00;-0.01;-0.00
45;97472.5470000;0.0071939;-0.051;1.00;0.00;-0.01;-0.00
33;97472.1720000;0.0079840;-0.047;1.00;0.00;-0.01;-0.00
31;97472.1720000;0.0104219;-0.043;1.00;0.00;-0.01;-0.00
31;97471.2500000;0.0091775;-0.010;1.00;0.00;-0.01;-0.00
31;97471.9220000;0.0111626;-0.004;1.00;0.00;-0.01;-0.01
38;97472.9690000;0.0094950;-0.032;1.00;0.00;-0.01;-0.01
31;97471.9220000;0.0085701;-0.022;1.00;0.00;-0.01;-0.01
31;97472.2340000;0.0091494;-0.022;1.00;0.00;-0.01;-0.01
31;97471.6880000;0.0103551;-0.005;1.00;0.00;-0.01;-0.01
30;97472.3590000;0.0108753;-0.013;1.00;0.00;-0.01;-0.01
48;97472.3590000;0.0101605;-0.019;1.00;0.00;-0.01;-0.01
34;97469.9610000;0.0076662;0.054;1.00;0.00;-0.01;-0.01
31;97472.4840000;0.0067521;0.032;1.00;0.00;-0.01;-0.01
27;97472.8440000;0.0100700;0.003;1.00;0.00;-0.01;-0.01
39;97472.8440000;0.0095344;-0.022;1.00;0.00;-0.01;-0.01
30;97470.6410000;0.0095997;0.028;1.00;0.00;-0.01;-0.01
31;97473.1560000;0.0086730;-0.011;1.00;0.00;-0.01;-0.01
30;97470.6950000;0.0098298;0.035;1.00;0.00;-0.01;-0.01
30;97472.8440000;0.0103699;0.006;1.00;0.00;-0.01;-0.01
29;97471.1330000;0.0086402;0.035;1.00;0.00;-0.01;-0.01
49;97469.1640000;0.0097923;0.123;1.00;0.00;-0.01;-0.01
31;97470.6410000;0.0100361;0.150;1.00;0.00;-0.01;-0.01
30;97473.7730000;0.0096952;0.070;1.00;0.00;-0.01;-0.01
38;97470.2730000;0.0099893;0.114;1.00;0.00;-0.01;-0.01
31;97473.2730000;0.0076843;0.053;1.00;0.00;-0.01;-0.01
31;97472.4840000;0.0079894;0.025;1.00;0.00;-0.01;-0.01
31;97471.1330000;0.0082821;0.046;1.00;0.00;-0.01;-0.01
30;97472.6640000;0.0088723;0.014;1.00;0.00;-0.01;-0.01
30;97471.6250000;0.0079575;0.019;1.00;0.00;-0.01;-0.01
31;97470.9450000;0.0086773;0.045;1.00;0.00;-0.01;-0.01
48;97471.6250000;0.0080627;0.044;1.00;0.00;-0.01;-0.01
31;97471.2500000;0.0103008;0.057;1.00;0.00;-0.01;-0.01
40;97470.6410000;0.0097843;0.087;1.00;0.00;-0.01;-0.01
30;97469.4770000;0.0082805;0.149;1.00;0.00;-0.01;-0.01
31;97470.6410000;0.0086569;0.162;1.00;0.00;-0.01;-0.01
31;97470.8830000;0.0096735;0.164;1.00;0.00;-0.01;-0.01
27;97471.7340000;0.0091707;0.137;1.00;0.00;-0.01;-0.01
31;97471.7340000;0.0082665;0.114;1.00;0.00;-0.01;-0.01
