26.89
4000;97440.2030000;0.5304470;0.026;0.89;-0.19;0.42;-0.00
30;97439.4690000;0.2724785;1.070;0.95;-0.12;0.28;-0.00
31;97440.8200000;0.1189930;-0.742;0.98;-0.08;0.17;-0.00
28;97439.0390000;0.0546545;0.607;0.99;-0.05;0.11;-0.00
31;97440.5160000;0.0283906;-0.060;1.00;-0.03;0.06;-0.00
31;97439.7730000;0.0172848;0.090;1.00;-0.02;0.03;-0.00
31;97438.7340000;0.0138962;0.464;1.00;-0.01;0.02;-0.00
27;97439.7730000;0.0113751;0.331;1.00;-0.00;0.01;-0.00
31;97440.9380000;0.0098384;0.002;1.00;0.00;-0.00;-0.00
35;97439.1640000;0.0121277;0.134;1.00;0.00;-0.01;-0.00
45;97439.1640000;0.0114263;0.198;1.00;0.00;-0.01;-0.00
34;97440.2030000;0.0090567;0.094;1.00;0.00;-0.01;-0.00
30;97439.8280000;0.0098952;0.074;1.00;0.00;-0.01;-0.00
31;97441.3050000;0.0085758;-0.072;1.00;0.00;-0.01;-0.00
31;97441.1250000;0.0093366;-0.150;1.00;0.00;-0.01;-0.00
30;97440.3280000;0.0095680;-0.147;1.00;0.00;-0.01;-0.00
30;97439.1640000;0.0103427;-0.068;1.00;0.00;-0.01;-0.00
31;97439.1640000;0.0093471;-0.010;1.00;0.00;-0.01;-0.00
32;97440.5160000;0.0100804;-0.039;1.00;0.00;-0.01;-0.00
39;97438.5470000;0.0088710;0.037;1.00;0.00;-0.01;-0.00
48;97440.8200000;0.0095457;-0.013;1.00;0.00;-0.01;-0.00
33;97438.4220000;0.0099661;0.056;1.00;0.00;-0.01;-0.00
31;97440.0780000;0.0106897;0.042;1.00;0.00;-0.01;-0.00
27;97440.2030000;0.0103971;0.023;1.00;0.00;-0.01;-0.00
29;97440.5160000;0.0098659;-0.003;1.00;0.00;-0.01;-0.00
30;97440.3910000;0.0106415;-0.021;1.00;0.00;-0.01;-0.00
29;97440.6410000;0.0093994;-0.042;1.00;0.00;-0.01;-0.00
31;97441.6170000;0.0094717;-0.091;1.00;0.00;-0.01;-0.00
37;97439.8910000;0.0093309;-0.073;1.00;0.01;-0.01;-0.00
30;97439.5940000;0.0103471;-0.050;1.00;0.00;-0.01;-0.00
189;97440.0780000;0.0092346;-0.034;1.00;0.01;-0.01;-0.00
33;97439.8910000;0.0098179;-0.015;1.00;0.01;-0.01;-0.00
29;97440.3910000;0.0100372;-0.027;1.00;0.00;-0.01;-0.00
31;97439.9530000;0.0089516;-0.011;1.00;0.00;-0.01;-0.00
30;97439.2810000;0.0104581;0.038;1.00;0.00;-0.01;-0.00
31;97438.2340000;0.0102673;0.133;1.00;0.00;-0.01;-0.00
31;97440.5160000;0.0105372;0.082;1.00;0.00;-0.01;-0.00
173;97439.7730000;0.0116475;0.075;1.00;0.00;-0.01;-0.01
30;97438.1170000;0.0093724;0.180;1.00;0.00;-0.01;-0.01
30;97440.8750000;0.0088690;0.067;1.00;0.00;-0.01;-0.01
148;97440.5160000;0.0110389;-0.025;1.00;0.00;-0.01;-0.01
34;97439.0390000;0.0100583;0.041;1.00;0.00;-0.01;-0.01
30;97439.4690000;0.0097512;0.049;1.00;0.00;-0.01;-0.01
31;97440.5160000;0.0094402;-0.013;1.00;0.00;-0.01;-0.01
30;97438.5470000;0.0084513;0.062;1.00;0.00;-0.01;-0.01
28;97440.2030000;0.0089907;0.022;1.00;0.00;-0.01;-0.01
37;97439.1640000;0.0098435;0.051;1.00;0.00;-0.01;-0.01
33;97439.7730000;0.0066573;0.039;1.00;0.00;-0.01;-0.01
31;97439.1640000;0.0107617;0.061;1.00;0.00;-0.01;-0.01
31;97440.5160000;0.0091526;0.007;1.00;0.00;-0.01;-0.01
44;97440.5160000;0.0080314;-0.037;1.00;0.00;-0.01;-0.01
34;97438.5470000;0.0085793;0.025;1.00;0.00;-0.01;-0.01
31;97440.0780000;0.0108625;0.005;1.00;0.00;-0.01;-0.01
31;97439.1020000;0.0101594;0.030;1.00;0.00;-0.01;-0.01
30;97440.2030000;0.0095409;0.003;1.00;0.00;-0.01;-0.01
37;97439.1640000;0.0078666;0.025;1.00;0.00;-0.01;-0.01
30;97439.4690000;0.0101577;0.028;1.00;0.00;-0.01;-0.01
31;97441.3050000;0.0102299;-0.038;1.00;0.00;-0.01;-0.01
30;97440.3280000;0.0097519;-0.057;1.00;0.00;-0.01;-0.01
29;97438.5470000;0.0083759;-0.007;1.00;0.00;-0.01;-0.01
48;97440.3910000;0.0093844;-0.032;1.00;0.00;-0.01;-0.01
33;97439.7190000;0.0103736;-0.027;1.00;0.00;-0.01;-0.01
31;97440.5160000;0.0077565;-0.051;1.00;0.00;-0.01;-0.01
31;97439.3440000;0.0092621;-0.029;1.00;0.00;-0.01;-0.01
34;97440.2030000;0.0097757;-0.040;1.00;0.00;-0.01;-0.01
30;97440.2030000;0.0086713;-0.048;1.00;0.00;-0.01;-0.01
31;97439.4690000;0.0095371;-0.031;1.00;0.00;-0.01;-0.01
30;97439.8910000;0.0096359;-0.028;1.00;0.00;-0.01;-0.01
30;97438.1170000;0.0074584;0.029;1.00;0.00;-0.01;-0.01
31;97439.1640000;0.0102536;0.046;1.00;0.00;-0.01;-0.01
47;97439.1640000;0.0101499;0.060;1.00;0.00;-0.01;-0.01
34;97440.3910000;0.0093332;0.029;1.00;0.00;-0.01;-0.01
27;97439.4690000;0.0091595;0.033;1.00;0.00;-0.01;-0.01
39;97440.8750000;0.0104341;-0.009;1.00;0.01;-0.01;-0.01
31;97439.1640000;0.0097260;0.012;1.00;0.01;-0.01;-0.01
27;97438.5470000;0.0087650;0.048;1.00;0.00;-0.01;-0.01
30;97440.5160000;0.0081447;0.016;1.00;0.00;-0.01;-0.01
31;97439.3440000;0.0082645;0.026;1.00;0.00;-0.01;-0.01
28;97440.5160000;0.0094023;-0.003;1.00;0.00;-0.01;-0.01
31;97439.1020000;0.0106437;0.017;1.00;0.00;-0.01;-0.01
48;97439.1640000;0.0100335;0.034;1.00;0.00;-0.01;-0.01
33;97441.3050000;0.0092730;-0.024;1.00;0.00;-0.01;-0.01
37;97440.8750000;0.0095656;-0.059;1.00;0.00;-0.01;-0.01
30;97440.0780000;0.0093617;-0.060;1.00;0.00;-0.01;-0.01
30;97439.1020000;0.0108644;-0.029;1.00;0.00;-0.01;-0.01
30;97440.6410000;0.0110608;-0.053;1.00;0.00;-0.01;-0.01
30;97439.8910000;0.0121562;-0.048;1.00;0.00;-0.01;-0.01
30;97439.7730000;0.0085585;-0.039;1.00;0.00;-0.01;-0.01
31;97439.4690000;0.0103498;-0.023;1.00;0.00;-0.01;-0.01
30;97439.7730000;0.0102794;-0.017;1.00;0.00;-0.01;-0.01
49;97439.4060000;0.0081661;0.001;1.00;0.00;-0.01;-0.01
42;97439.8910000;0.0093702;0.000;1.00;0.00;-0.01;-0.01
30;97440.3910000;0.0098742;-0.019;1.00;0.00;-0.01;-0.01
31;97439.8910000;0.0095639;-0.017;1.00;0.00;-0.01;-0.01
31;97439.4690000;0.0091734;-0.002;1.00;0.00;-0.01;-0.01
30;97440.9380000;0.0081181;-0.036;1.00;0.00;-0.01;-0.01
28;97439.0390000;0.0077862;-0.004;1.00;0.00;-0.01;-0.01
31;97438.5470000;0.0096138;0.038;1.00;0.00;-0.01;-0.01
30;97439.8910000;0.0100971;0.033;1.00;0.00;-0.01;-0.01
31;97439.1640000;0.0093560;0.050;1.00;0.00;-0.01;-0.01
F26.940
74;97441.0310000;0.0108176;-0.001;1.00;0.00;-0.01;-0.01
29;97439.0630000;0.0103438;0.025;1.00;0.00;-0.01;-0.01
31;97441.3280000;0.0095549;-0.031;1.00;0.00;-0.01;-0.01
30;97439.9840000;0.0108297;-0.031;1.00;0.00;-0.01;-0.01
31;97441.7030000;0.0102546;-0.090;1.00;0.00;-0.01;-0.01
30;97439.6800000;0.0098406;-0.070;1.00;0.00;-0.01;-0.01
29;97440.4060000;0.0082014;-0.077;1.00;0.00;-0.01;-0.01
30;97439.5550000;0.0096311;-0.054;1.00;0.00;-0.01;-0.01
30;97441.3280000;0.0072654;-0.091;1.00;0.00;-0.01;-0.01
39;97440.7190000;0.0112617;-0.102;1.00;0.00;-0.01;-0.01
50;97440.5940000;0.0087522;-0.106;1.00;0.01;-0.01;-0.01
34;97440.5940000;0.0104388;-0.108;1.00;0.00;-0.01;-0.01
31;97440.9060000;0.0106675;-0.119;1.00;0.00;-0.01;-0.01
