26.13
4279;97641.3280000;0.6972594;0.037;0.85;-0.36;0.39;-0.00
31;97641.3910000;0.3698134;-0.060;0.93;-0.25;0.26;-0.00
29;97642.5630000;0.1647269;-1.470;0.97;-0.16;0.17;-0.00
31;97643.6020000;0.0693216;-2.167;0.99;-0.09;0.10;-0.01
31;97641.5160000;0.0312497;-0.723;1.00;-0.05;0.06;-0.01
28;97641.3910000;0.0172070;-0.138;1.00;-0.03;0.03;-0.01
31;97643.9690000;0.0091756;-0.718;1.00;-0.02;0.02;-0.01
31;97641.3280000;0.0079837;-0.246;1.00;-0.01;0.01;-0.01
29;97641.3910000;0.0073905;-0.023;1.00;0.00;-0.00;-0.01
38;97641.3910000;0.0087807;0.097;1.00;0.01;-0.00;-0.01
48;97641.3910000;0.0057172;0.155;1.00;0.01;-0.01;-0.01
33;97641.8280000;0.0052772;0.126;1.00;0.01;-0.01;-0.01
30;97642.5630000;0.0053798;0.034;1.00;0.01;-0.01;-0.01
30;97641.3910000;0.0056400;0.076;1.00;0.01;-0.01;-0.01
30;97641.7030000;0.0060544;0.077;1.00;0.01;-0.01;-0.01
30;97642.5630000;0.0067643;0.021;1.00;0.01;-0.01;-0.01
31;97642.6800000;0.0059537;-0.025;1.00;0.01;-0.01;-0.01
30;97640.9060000;0.0049425;0.037;1.00;0.01;-0.01;-0.01
38;97641.3910000;0.0066879;0.059;1.00;0.01;-0.01;-0.01
31;97641.3910000;0.0055374;0.075;1.00;0.01;-0.01;-0.01
46;97641.7030000;0.0054270;0.070;1.00;0.01;-0.01;-0.01
35;97641.2110000;0.0061875;0.087;1.00;0.01;-0.01;-0.01
31;97641.3910000;0.0057520;0.092;1.00;0.01;-0.01;-0.01
30;97641.3910000;0.0070126;0.094;1.00;0.01;-0.01;-0.01
30;97641.6410000;0.0067842;0.085;1.00;0.01;-0.01;-0.01
31;97641.3910000;0.0062275;0.087;1.00;0.01;-0.01;-0.01
32;97641.7580000;0.0056385;0.073;1.00;0.01;-0.01;-0.01
30;97642.6800000;0.0063357;0.032;1.00;0.01;-0.01;-0.01
36;97640.1020000;0.0069169;0.083;1.00;0.01;-0.01;-0.01
31;97641.3910000;0.0053584;0.081;1.00;0.01;-0.01;-0.01
49;97642.5630000;0.0057546;0.039;1.00;0.01;-0.01;-0.01
34;97641.7030000;0.0066625;0.032;1.00;0.01;-0.01;-0.01
31;97641.8280000;0.0074533;0.021;1.00;0.01;-0.01;-0.01
30;97641.8280000;0.0057588;0.012;1.00;0.01;-0.01;-0.01
31;97642.5630000;0.0068312;-0.018;1.00;0.01;-0.01;-0.01
27;97640.3520000;0.0070719;0.025;1.00;0.01;-0.01;-0.01
27;97641.8280000;0.0068079;0.016;1.00;0.01;-0.01;-0.01
37;97642.5630000;0.0056407;-0.015;1.00;0.01;-0.01;-0.01
28;97642.0630000;0.0063041;-0.025;1.00;0.01;-0.01;-0.01
31;97640.9060000;0.0061604;0.002;1.00;0.01;-0.01;-0.01
49;97642.8050000;0.0067436;-0.035;1.00;0.01;-0.01;-0.01
33;97641.2110000;0.0047412;-0.014;1.00;0.01;-0.01;-0.01
31;97641.3910000;0.0071504;-0.002;1.00;0.01;-0.01;-0.01
27;97643.2890000;0.0047917;-0.051;1.00;0.01;-0.01;-0.01
31;97639.8050000;0.0065569;0.015;1.00;0.01;-0.01;-0.01
30;97642.0630000;0.0066706;0.002;1.00;0.01;-0.01;-0.01
37;97641.7030000;0.0059183;0.002;1.00;0.01;-0.01;-0.01
30;97641.7030000;0.0072475;0.001;1.00;0.01;-0.01;-0.01
31;97641.3910000;0.0036645;0.011;1.00;0.01;-0.01;-0.01
29;97641.2110000;0.0050413;0.024;1.00;0.01;-0.01;-0.01
48;97642.0630000;0.0054263;0.009;1.00;0.01;-0.01;-0.01
32;97641.3910000;0.0060361;0.017;1.00;0.01;-0.01;-0.01
31;97641.5160000;0.0063479;0.020;1.00;0.01;-0.01;-0.01
31;97643.6020000;0.0067713;-0.044;1.00;0.01;-0.01;-0.01
30;97643.8520000;0.0063679;-0.104;1.00;0.01;-0.01;-0.01
38;97642.5630000;0.0048421;-0.115;1.00;0.01;-0.01;-0.01
31;97641.3910000;0.0043607;-0.086;1.00;0.01;-0.01;-0.01
31;97643.9690000;0.0043685;-0.141;1.00;0.01;-0.01;-0.01
29;97642.0630000;0.0058779;-0.127;1.00;0.01;-0.01;-0.01
31;97642.5630000;0.0057584;-0.130;1.00;0.01;-0.01;-0.01
50;97642.0630000;0.0054540;-0.112;1.00;0.01;-0.01;-0.01
33;97641.7030000;0.0054493;-0.086;1.00;0.01;-0.01;-0.01
31;97641.8280000;0.0059545;-0.067;1.00;0.01;-0.01;-0.01
30;97642.8050000;0.0069687;-0.081;1.00;0.01;-0.01;-0.01
39;97640.8440000;0.0058657;-0.028;1.00;0.01;-0.01;-0.01
31;97641.3910000;0.0042092;-0.000;1.00;0.01;-0.01;-0.01
31;97641.7030000;0.0061644;0.012;1.00;0.01;-0.01;-0.01
30;97641.7030000;0.0060280;0.023;1.00;0.01;-0.01;-0.01
31;97641.0230000;0.0052787;0.053;1.00;0.01;-0.01;-0.01
30;97642.0630000;0.0066531;0.046;1.00;0.01;-0.01;-0.01
48;97639.6800000;0.0057430;0.117;1.00;0.01;-0.01;-0.01
31;97642.5630000;0.0049189;0.082;1.00;0.01;-0.01;-0.01
30;97641.7030000;0.0073127;0.078;1.00;0.01;-0.01;-0.01
35;97641.3910000;0.0051933;0.085;1.00;0.01;-0.01;-0.01
30;97640.8440000;0.0052753;0.107;1.00;0.01;-0.01;-0.01
29;97641.3910000;0.0056487;0.108;1.00;0.01;-0.01;-0.01
30;97642.6800000;0.0056645;0.067;1.00;0.01;-0.01;-0.01
31;97641.7030000;0.0063559;0.062;1.00;0.01;-0.01;-0.01
29;97641.3910000;0.0059274;0.066;1.00;0.01;-0.01;-0.01
30;97641.3910000;0.0061567;0.070;1.00;0.01;-0.01;-0.01
47;97642.0630000;0.0053394;0.051;1.00;0.01;-0.01;-0.01
33;97641.3910000;0.0053388;0.055;1.00;0.01;-0.01;-0.01
41;97641.7030000;0.0054617;0.047;1.00;0.01;-0.01;-0.01
31;97641.7030000;0.0062643;0.040;1.00;0.01;-0.01;-0.01
31;97641.5160000;0.0065569;0.039;1.00;0.01;-0.01;-0.01
30;97642.0000000;0.0040424;0.023;1.00;0.01;-0.01;-0.01
30;97642.5630000;0.0059474;-0.008;1.00;0.01;-0.01;-0.01
29;97641.3910000;0.0043361;0.002;1.00;0.01;-0.01;-0.01
