;97616.01;320.00;26.55
18.00;0.13
17.00;-1.10
18.00;0.48
17.00;0.49
17.00;-0.43
18.00;-0.55
17.00;-0.86
17.00;1.47
17.00;-1.47
17.00;-0.68
18.00;-1.10
17.00;1.10
18.00;-1.10
17.00;-0.30
17.00;0.30
18.00;0.80
17.00;-1.91
18.00;0.13
16.00;1.10
18.00;-0.48
17.00;1.16
17.00;-0.91
18.00;-0.74
17.00;-0.13
18.00;-0.13
17.00;0.62
18.00;-0.49
17.00;-1.41
16.00;0.36
43.00;-0.02
18.00;0.31
17.00;0.06
18.00;0.31
17.00;-1.05
17.00;-0.06
17.00;1.34
17.00;-1.28
18.00;0.36
17.00;-1.10
18.00;0.74
17.00;-0.06
17.00;0.80
18.00;0.80
17.00;-2.21
18.00;0.68
17.00;-0.06
16.00;0.06
18.00;0.24
17.00;-0.55
18.00;0.30
17.00;-0.06
17.00;1.34
18.00;-1.04
17.00;-0.30
18.00;0.80
17.00;-0.38
18.00;-0.12
16.00;0.49
17.00;0.00
18.00;0.80
17.00;-1.17
18.00;-0.42
17.00;0.80
18.00;-0.38
17.00;0.00
17.00;-0.66
18.00;0.55
17.00;0.43
18.00;0.86
17.00;-1.17
17.00;-0.24
18.00;0.62
17.00;-1.16
17.00;0.37
17.00;0.42
18.00;-0.66
17.00;3.06
17.00;-2.82
18.00;0.42
17.00;-0.42
18.00;0.61
17.00;1.59
17.00;-1.41
18.00;1.41
16.00;0.31
18.00;-1.91
44.00;0.70
17.00;-0.48
18.00;0.67
17.00;-0.42
17.00;-0.44
17.00;-0.73
17.00;2.63
18.00;-2.09
17.00;0.00
17.00;2.09
18.00;-1.78
17.00;0.06
18.00;-0.06
17.00;0.06
17.00;-0.38
18.00;0.00
17.00;-0.37
18.00;0.37
17.00;2.09
18.00;-1.59
17.00;-0.87
18.00;1.35
17.00;-0.61
17.00;-0.80
18.00;0.61
17.00;-0.19
17.00;0.92
17.00;-1.29
17.00;2.77
18.00;-0.30
17.00;0.73
18.00;-2.82
17.00;0.92
17.00;-0.42
18.00;1.28
17.00;-1.59
18.00;0.13
16.00;0.61
18.00;-1.29
17.00;1.91
17.00;-0.86
18.00;-1.05
17.00;2.89
18.00;-1.90
17.00;-0.31
17.00;0.73
18.00;-0.67
17.00;2.45
18.00;-2.63
17.00;0.49
17.00;-1.05
18.00;2.46
17.00;-0.25
17.00;0.30
17.00;-2.45
18.00;0.68
17.00;-0.74
43.00;-0.07
18.00;1.23
17.00;-1.41
17.00;2.33
18.00;-1.41
17.00;0.80
17.00;-1.53
17.00;0.00
17.00;0.48
18.00;-0.13
17.00;0.31
18.00;0.73
16.00;-1.16
18.00;0.48
17.00;-0.73
17.00;2.95
18.00;-2.27
17.00;1.60
18.00;-1.54
17.00;0.13
17.00;0.43
18.00;1.16
17.00;0.05
17.00;-1.28
17.00;0.67
17.00;-1.84
18.00;0.61
17.00;0.06
18.00;0.06
17.00;-1.29
18.00;1.23
17.00;0.67
17.00;1.05
18.00;-1.16
16.00;0.00
18.00;-0.30
17.00;1.16
17.00;-1.90
18.00;0.11
17.00;-1.04
17.00;1.41
17.00;0.00
18.00;-0.73
17.00;0.73
17.00;1.72
18.00;-2.33
17.00;0.42
18.00;0.00
17.00;0.13
18.00;0.06
17.00;0.00
17.00;1.41
18.00;0.30
17.00;0.73
18.00;-2.70
17.00;2.27
16.00;-2.40
43.00;2.13
18.00;-1.17
17.00;-0.62
18.00;-0.30
17.00;0.49
17.00;-0.92
16.00;2.52
17.00;-2.21
18.00;1.04
17.00;0.24
18.00;-0.86
17.00;0.06
17.00;0.06
18.00;-0.43
17.00;-0.92
18.00;0.92
17.00;0.37
16.00;2.02
18.00;0.43
17.00;-2.39
18.00;1.10
17.00;-1.90
17.00;0.00
17.00;2.15
17.00;-2.21
17.00;1.66
17.00;-0.92
18.00;0.06
17.00;0.00
18.00;-1.04
17.00;-0.25
17.00;-0.05
18.00;1.34
17.00;-1.41
18.00;1.41
17.00;-0.73
16.00;1.90
18.00;-1.35
17.00;-0.30
18.00;0.00
17.00;-0.25
18.00;0.55
16.00;-0.73
17.00;2.33
18.00;-1.48
17.00;0.55
18.00;-0.49
17.00;-0.80
17.00;-0.55
18.00;1.28
17.00;-0.42
18.00;2.81
17.00;-2.39
17.00;-0.67
18.00;1.72
17.00;-1.05
18.00;0.62
44.00;-1.38
17.00;1.22
18.00;-0.61
16.00;0.00
17.00;1.78
18.00;-0.92
17.00;-0.25
18.00;-1.28
17.00;2.88
18.00;-2.52
17.00;0.38
17.00;-0.73
17.00;0.86
17.00;2.20
18.00;-3.13
17.00;0.73
17.00;0.13
18.00;-0.25
17.00;0.19
18.00;-0.38
17.00;-0.23
18.00;0.55
17.00;-0.73
16.00;2.39
18.00;-0.55
17.00;-1.04
18.00;0.25
17.00;0.30
17.00;-1.28
18.00;2.76
17.00;-2.02
18.00;1.41
17.00;-0.55
17.00;-1.11
16.00;-0.13
17.00;0.92
18.00;0.13
17.00;-0.13
18.00;0.62
17.00;-1.23
17.00;2.52
18.00;-1.04
17.00;0.91
18.00;-2.39
17.00;0.00
16.00;0.61
18.00;-1.34
17.00;0.73
18.00;0.55
17.00;-0.49
18.00;0.67
17.00;-0.73
17.00;0.06
16.00;3.13
17.00;-2.64
18.00;-0.43
44.00;1.23
17.00;-1.16
18.00;-0.62
17.00;2.03
16.00;0.00
18.00;0.91
17.00;-2.52
18.00;2.52
17.00;-2.33
17.00;-0.73
18.00;2.02
17.00;-0.68
18.00;0.06
17.00;-0.73
18.00;0.73
16.00;-0.13
17.00;1.78
18.00;-1.16
17.00;0.55
18.00;0.00
17.00;-0.19
16.00;0.62
18.00;-0.98
17.00;0.55
18.00;0.19
17.00;-1.23
16.00;2.09
17.00;-1.04
17.00;0.43
18.00;-1.66
17.00;-0.55
18.00;1.78
16.00;-0.55
17.00;1.29
18.00;-2.45
17.00;0.00
18.00;0.25
17.00;0.00
18.00;3.00
17.00;-1.41
17.00;-1.84
18.00;0.31
17.00;2.02
18.00;-1.47
17.00;-0.25
17.00;-0.67
18.00;2.27
16.00;-1.66
18.00;1.54
17.00;-0.43
18.00;0.55
17.00;-0.30
17.00;0.85
18.00;-1.16
17.00;0.62
18.00;-0.30
17.00;0.55
44.00;0.96
17.00;-0.98
18.00;0.98
17.00;-1.29
18.00;0.55
17.00;-0.31
18.00;1.66
17.00;0.19
16.00;0.00
18.00;-0.06
17.00;-0.73
18.00;0.55
17.00;-0.12
17.00;1.22
17.00;0.93
17.00;-1.78
18.00;-0.49
17.00;1.84
17.00;-0.73
17.00;-0.19
17.00;-0.13
17.00;0.31
17.00;-1.11
18.00;0.18
17.00;0.13
18.00;0.00
17.00;0.74
16.00;0.36
18.00;-0.61
17.00;0.80
18.00;0.49
17.00;-2.21
17.00;2.09
18.00;-1.97
17.00;1.53
18.00;-1.04
17.00;0.55
17.00;0.86
17.00;-0.25
17.00;0.49
18.00;-1.59
17.00;1.41
18.00;-1.66
17.00;1.04
17.00;-0.85
18.00;0.85
17.00;0.63
18.00;-1.79
17.00;0.74
16.00;1.35
18.00;-1.05
17.00;-0.73
18.00;1.48
17.00;-0.56
17.00;-0.61
17.00;-1.10
17.00;0.98
44.00;0.23
18.00;-0.30
17.00;1.48
17.00;0.05
17.00;-0.73
18.00;-0.37
17.00;1.05
17.00;-1.72
18.00;1.04
17.00;-0.73
18.00;-0.06
17.00;1.29
17.00;0.79
18.00;-0.36
16.00;-0.68
18.00;-1.34
17.00;0.61
18.00;-0.80
17.00;2.21
16.00;-2.02
18.00;1.23
17.00;0.37
18.00;-0.43
17.00;0.62
17.00;-1.48
18.00;0.62
17.00;-0.49
18.00;0.18
17.00;-0.92
17.00;0.74
17.00;0.18
17.00;-0.30
18.00;0.86
17.00;-0.55
18.00;0.68
17.00;-0.68
17.00;-0.61
18.00;0.00
17.00;1.72
18.00;-1.41
17.00;0.00
17.00;0.19
17.00;0.24
17.00;-0.48
17.00;0.48
17.00;1.35
18.00;-0.80
17.00;-0.55
17.00;0.43
17.00;0.92
17.00;-1.78
18.00;0.62
17.00;0.00
18.00;-0.62
17.00;1.35
16.00;-1.66
18.00;0.13
44.00;0.41
17.00;0.67
18.00;-0.55
17.00;0.37
17.00;-0.18
17.00;0.55
17.00;-0.31
18.00;1.23
17.00;-1.28
18.00;-0.61
17.00;-0.19
17.00;1.10
18.00;-0.80
17.00;1.77
18.00;-1.65
17.00;-0.24
16.00;0.61
18.00;0.62
17.00;0.37
18.00;-1.10
17.00;0.80
17.00;-0.31
18.00;-0.61
17.00;0.06
18.00;-0.98
17.00;2.76
18.00;-2.09
16.00;0.25
17.00;0.92
18.00;0.00
17.00;0.00
18.00;-0.19
17.00;-0.98
17.00;1.17
17.00;0.00
17.00;-0.86
18.00;-0.62
17.00;1.04
18.00;0.44
16.00;1.35
17.00;-2.52
18.00;0.55
17.00;0.50
18.00;1.16
17.00;-1.66
18.00;0.63
17.00;0.30
17.00;-2.27
18.00;1.84
17.00;0.91
17.00;-1.65
17.00;0.36
17.00;-1.47
18.00;1.97
17.00;0.00
18.00;-0.63
17.00;0.50
43.00;-1.03
17.00;1.71
18.00;-2.39
17.00;1.66
18.00;1.04
17.00;-1.54
18.00;0.92
17.00;-0.30
17.00;-0.49
18.00;0.49
17.00;-0.62
17.00;0.44
17.00;0.79
18.00;-0.30
16.00;-0.42
17.00;0.73
18.00;-1.77
17.00;1.05
18.00;0.12
17.00;-1.47
17.00;1.47
18.00;-1.47
17.00;2.08
18.00;-0.30
17.00;-0.30
17.00;0.30
17.00;-0.30
17.00;-4.23
18.00;3.92
17.00;0.91
17.00;-0.61
17.00;0.61
17.00;0.00
18.00;-1.04
17.00;1.23
18.00;-0.49
16.00;-0.92
18.00;1.11
17.00;0.98
17.00;-1.16
18.00;0.30
17.00;0.31
18.00;-1.54
17.00;-0.85
17.00;2.08
18.00;1.53
17.00;-2.45
17.00;0.61
17.00;-0.80
17.00;-0.43
18.00;0.92
17.00;-1.47
18.00;2.45
17.00;-0.25
18.00;-0.73
17.00;0.00
17.00;0.00
44.00;0.90
17.00;-0.48
17.00;-1.35
18.00;0.92
17.00;0.61
18.00;0.13
17.00;0.92
16.00;-1.48
18.00;1.11
17.00;-2.40
18.00;1.11
17.00;-0.80
17.00;1.41
18.00;-0.30
17.00;0.30
18.00;-0.61
17.00;-0.62
18.00;0.62
16.00;0.00
17.00;0.61
18.00;0.06
17.00;0.68
18.00;-0.68
17.00;-1.10
17.00;0.43
18.00;-0.62
17.00;0.19
18.00;1.04
17.00;0.18
16.00;-0.23
18.00;-1.35
17.00;1.23
18.00;0.92
17.00;-0.62
18.00;-1.23
17.00;1.16
17.00;-0.80
18.00;0.73
17.00;0.06
18.00;-0.67
17.00;-0.19
18.00;0.80
17.00;-0.30
16.00;-0.80
18.00;1.47
17.00;-0.30
18.00;-0.06
17.00;0.13
16.00;0.00
18.00;-1.29
17.00;1.47
18.00;-1.22
17.00;0.91
18.00;-1.96
16.00;1.96
17.00;0.86
18.00;-1.47
44.00;-0.15
17.00;0.00
18.00;0.00
17.00;0.00
17.00;0.00
17.00;0.00
17.00;0.61
18.00;-0.61
17.00;-0.12
18.00;0.12
17.00;0.00
16.00;0.00
18.00;-0.49
17.00;1.05
18.00;-0.25
17.00;-0.30
17.00;0.00
17.00;0.00
17.00;1.47
18.00;-2.63
17.00;0.48
17.00;1.60
17.00;-1.54
17.00;0.62
18.00;-0.30
17.00;0.86
18.00;-0.55
16.00;0.00
18.00;-0.62
17.00;1.23
17.00;0.13
18.00;-0.13
17.00;-0.61
18.00;0.30
17.00;-0.30
17.00;-0.18
18.00;-0.98
17.00;1.72
17.00;-0.55
17.00;0.30
17.00;0.30
18.00;-0.61
17.00;-0.62
18.00;-1.16
17.00;2.09
18.00;-0.61
17.00;-0.31
17.00;-0.37
18.00;0.49
16.00;0.98
18.00;-1.11
17.00;-0.13
17.00;2.09
18.00;-1.53
16.00;0.91
18.00;-0.13
17.00;-0.91
44.00;-0.16
17.00;-0.13
18.00;1.41
17.00;-0.48
17.00;-0.30
17.00;0.30
18.00;-0.30
16.00;0.91
18.00;-1.23
17.00;-0.48
17.00;0.80
18.00;0.37
17.00;-1.29
18.00;0.92
17.00;-0.62
17.00;0.49
18.00;0.00
17.00;0.80
17.00;-1.16
17.00;0.37
18.00;1.04
17.00;0.68
17.00;-0.92
18.00;-0.67
17.00;1.41
18.00;-1.84
17.00;0.43
17.00;1.04
18.00;-0.31
16.00;-0.05
18.00;0.00
17.00;0.00
17.00;-0.06
18.00;-0.61
17.00;0.43
17.00;-0.43
17.00;0.61
18.00;-0.61
17.00;0.67
17.00;1.10
18.00;-1.77
16.00;0.00
18.00;0.49
17.00;0.42
17.00;0.44
18.00;-1.78
17.00;1.10
18.00;-0.06
17.00;-1.78
18.00;1.48
17.00;0.73
17.00;-0.37
18.00;-0.67
17.00;0.49
18.00;0.23
17.00;0.19
16.00;-0.30
43.00;-0.02
17.00;0.74
17.00;-1.05
18.00;1.05
17.00;-1.34
18.00;0.00
16.00;-0.13
17.00;0.13
18.00;0.48
17.00;0.37
18.00;0.13
17.00;-0.98
17.00;0.60
18.00;0.38
17.00;0.37
18.00;-0.74
17.00;0.98
17.00;-1.59
17.00;1.04
17.00;-0.38
18.00;0.68
17.00;0.30
18.00;-0.73
17.00;0.86
17.00;-0.49
18.00;-0.12
17.00;0.42
18.00;0.19
16.00;1.04
17.00;-0.49
18.00;-1.66
16.00;0.31
18.00;0.61
17.00;1.16
18.00;-0.37
17.00;-1.04
18.00;1.16
17.00;-0.30
17.00;1.47
18.00;-0.98
17.00;2.45
18.00;-0.74
16.00;0.13
17.00;1.16
18.00;1.41
17.00;-1.90
18.00;1.23
17.00;-0.31
18.00;0.13
17.00;0.13
17.00;0.13
18.00;-0.44
17.00;0.44
17.00;-0.06
17.00;0.73
17.00;-0.06
18.00;-0.73
44.00;1.23
17.00;1.10
18.00;1.47
16.00;3.44
17.00;7.91
18.00;22.49
17.00;57.44
18.00;15.51
17.00;-34.45
18.00;-17.90
17.00;-0.73
17.00;-0.13
18.00;-4.23
17.00;-2.52
18.00;6.01
17.00;9.26
18.00;-2.70
17.00;11.46
17.00;8.95
17.00;0.18
17.00;-1.23
18.00;5.52
17.00;6.44
18.00;7.72
17.00;10.23
17.00;5.09
18.00;8.09
17.00;4.28
18.00;5.52
17.00;6.37
17.00;5.52
18.00;6.80
17.00;12.49
18.00;15.13
17.00;17.77
17.00;22.65
18.00;25.84
17.00;26.44
18.00;27.48
17.00;15.48
17.00;9.42
17.00;-11.20
17.00;-18.23
18.00;-25.77
17.00;-38.13
17.00;-45.56
17.00;-43.06
17.00;-41.66
18.00;-33.46
17.00;-22.69
17.00;-18.52
17.00;-10.55
17.00;-9.74
18.00;-11.84
17.00;-11.53
17.00;-17.35
44.00;-6.23
17.00;0.30
17.00;-1.10
17.00;1.10
18.00;-1.84
17.00;-1.16
17.00;-1.98
16.00;-2.57
17.00;-1.59
18.00;-1.35
17.00;-0.80
18.00;-0.18
17.00;0.30
16.00;0.00
18.00;-0.62
17.00;-0.91
18.00;-4.30
17.00;-2.45
17.00;-0.19
18.00;-1.28
17.00;1.90
18.00;-1.72
17.00;0.05
17.00;-1.23
16.00;-0.12
17.00;-3.25
18.00;1.84
17.00;-4.73
18.00;0.38
16.00;-0.06
17.00;0.06
18.00;0.67
17.00;-1.29
18.00;-0.67
17.00;-2.64
17.00;-0.05
18.00;-0.50
17.00;-2.63
18.00;0.13
17.00;0.06
18.00;0.85
17.00;-1.77
17.00;1.41
18.00;-3.55
16.00;-0.87
18.00;0.55
17.00;-1.16
18.00;-0.31
17.00;0.00
17.00;-0.12
18.00;-0.73
17.00;0.00
18.00;-1.97
17.00;1.48
17.00;-1.66
17.00;-1.41
17.00;1.41
44.00;-2.55
18.00;-1.47
17.00;-2.02
18.00;1.77
17.00;-1.10
16.00;0.92
18.00;-0.31
17.00;-2.27
18.00;1.53
17.00;-1.04
17.00;-1.47
18.00;-0.68
17.00;-1.29
18.00;0.18
17.00;-1.34
17.00;-1.35
17.00;1.91
17.00;-0.55
18.00;-0.19
17.00;-0.18
18.00;-4.05
16.00;-0.85
18.00;0.91
17.00;-0.30
17.00;0.67
18.00;0.00
17.00;-1.04
18.00;0.37
17.00;-0.49
16.00;-0.49
18.00;-0.37
17.00;-0.48
18.00;0.85
17.00;-1.54
17.00;0.98
17.00;-1.71
17.00;0.24
18.00;-0.98
17.00;-0.24
18.00;-0.19
16.00;-1.52
17.00;0.06
18.00;-0.13
17.00;0.30
18.00;0.06
17.00;-1.71
17.00;-0.56
18.00;0.00
17.00;-1.41
18.00;1.41
17.00;-1.22
16.00;0.67
17.00;-1.90
17.00;0.48
18.00;-0.67
17.00;-0.55
18.00;-2.33
43.00;2.30
16.00;-1.84
17.00;0.17
18.00;0.68
17.00;-3.31
18.00;0.92
17.00;-0.74
18.00;-1.23
17.00;-0.13
17.00;-1.10
18.00;-0.31
17.00;1.60
18.00;-0.37
17.00;-1.84
18.00;1.05
17.00;-1.91
16.00;-0.91
18.00;-0.68
17.00;0.80
18.00;-1.84
17.00;0.44
16.00;-1.78
18.00;0.43
17.00;-1.05
18.00;1.48
17.00;-2.46
17.00;0.19
18.00;-0.13
17.00;-0.13
18.00;-0.79
17.00;0.79
18.00;-1.23
16.00;-1.53
17.00;0.30
18.00;-0.49
17.00;-0.98
18.00;1.59
17.00;-2.03
17.00;-0.36
18.00;-0.62
17.00;-0.67
18.00;0.67
17.00;-0.19
17.00;-0.80
18.00;-1.77
17.00;0.42
17.00;0.49
17.00;-2.95
18.00;0.49
17.00;0.74
18.00;-0.31
17.00;-1.16
17.00;0.00
18.00;0.00
17.00;-1.60
18.00;1.60
44.00;-2.43
17.00;-2.21
16.00;1.59
18.00;0.55
17.00;-2.27
18.00;-0.30
17.00;-0.55
17.00;0.55
17.00;-1.47
17.00;-0.74
18.00;1.29
17.00;-1.29
18.00;-0.30
17.00;-1.60
17.00;-0.92
18.00;1.30
17.00;-2.34
18.00;0.25
16.00;0.13
17.00;-0.25
18.00;-1.59
17.00;-0.49
18.00;-0.73
17.00;0.30
18.00;-0.11
17.00;-0.31
17.00;0.00
18.00;-0.13
17.00;-2.64
17.00;1.72
17.00;-1.72
18.00;0.80
17.00;-0.98
17.00;0.24
18.00;-0.68
17.00;-0.85
18.00;2.02
17.00;-1.05
16.00;-0.61
18.00;-1.10
17.00;1.41
18.00;0.62
17.00;-1.10
18.00;-0.44
17.00;-0.31
17.00;-0.12
18.00;-0.98
17.00;0.00
18.00;0.00
17.00;-2.15
17.00;0.62
18.00;-0.62
17.00;-0.86
18.00;-0.61
17.00;0.30
16.00;-1.04
18.00;1.16
44.00;-1.53
17.00;-1.16
18.00;1.48
17.00;-1.16
18.00;-0.62
16.00;1.66
17.00;-0.48
18.00;-1.60
17.00;0.92
18.00;-1.47
16.00;-0.68
17.00;-0.43
18.00;0.92
17.00;-0.92
18.00;0.19
17.00;-0.68
18.00;0.43
17.00;-1.10
17.00;0.86
17.00;-0.50
17.00;-2.70
18.00;0.55
17.00;0.00
18.00;-0.67
16.00;-0.61
17.00;0.00
18.00;1.84
17.00;-0.67
18.00;-1.47
17.00;-1.17
17.00;0.73
18.00;0.87
17.00;-0.13
18.00;-0.92
17.00;0.62
17.00;-1.23
17.00;0.06
17.00;-0.73
18.00;-0.55
17.00;2.09
18.00;-1.41
17.00;0.86
17.00;0.67
18.00;-1.97
17.00;0.68
18.00;-0.98
16.00;-0.55
17.00;2.09
18.00;-0.67
17.00;0.48
18.00;-1.23
17.00;-0.12
18.00;0.00
17.00;-1.11
17.00;-0.30
17.00;-1.36
17.00;2.88
43.00;-1.88
17.00;0.30
17.00;0.13
18.00;-1.05
17.00;0.19
17.00;0.73
18.00;-0.18
17.00;-0.87
18.00;0.31
17.00;0.00
17.00;-1.41
18.00;-0.24
16.00;-0.06
18.00;-0.74
17.00;0.62
18.00;-0.62
17.00;-0.80
17.00;-0.55
18.00;0.80
17.00;-0.73
18.00;2.39
17.00;-1.11
17.00;-0.12
17.00;-0.43
17.00;-0.56
18.00;-0.11
17.00;-0.19
17.00;0.67
18.00;-1.53
17.00;-0.13
18.00;0.62
17.00;0.55
18.00;-1.05
17.00;0.98
16.00;-1.11
18.00;0.00
17.00;-0.98
18.00;0.18
17.00;0.73
18.00;-0.91
17.00;0.42
17.00;0.92
18.00;-3.07
17.00;1.29
18.00;-1.04
17.00;1.48
18.00;0.12
17.00;-0.62
16.00;0.50
18.00;-0.98
17.00;1.10
18.00;-2.09
17.00;0.38
17.00;0.30
18.00;-0.18
17.00;-1.59
18.00;0.18
44.00;0.57
17.00;-0.55
17.00;0.49
18.00;-0.62
17.00;-0.98
18.00;0.98
17.00;1.41
18.00;-1.11
17.00;-0.80
16.00;-0.13
18.00;1.72
17.00;-0.98
18.00;0.12
17.00;-0.24
16.00;-0.80
18.00;1.52
17.00;-2.02
18.00;0.13
17.00;1.41
17.00;-0.80
16.00;-1.54
17.00;1.30
18.00;-0.92
17.00;-0.38
18.00;1.60
17.00;-1.23
18.00;-1.16
17.00;1.16
17.00;0.80
17.00;-0.06
17.00;-0.92
18.00;-1.66
17.00;1.34
17.00;-0.60
18.00;-0.06
17.00;0.00
18.00;0.79
17.00;-0.85
17.00;2.02
18.00;-1.23
16.00;-1.35
18.00;2.89
17.00;-2.70
18.00;-0.48
17.00;2.34
17.00;-1.73
18.00;-1.97
17.00;2.89
18.00;-1.17
17.00;0.56
17.00;-0.06
17.00;-0.13
17.00;-0.19
18.00;0.44
17.00;0.36
17.00;-0.86
16.00;0.50
43.00;-0.01
17.00;0.12
18.00;-0.87
17.00;1.11
18.00;-1.34
17.00;0.12
18.00;0.00
17.00;1.72
17.00;-0.91
17.00;-0.80
17.00;0.87
18.00;-0.50
17.00;-0.92
17.00;1.42
18.00;-1.84
17.00;2.63
18.00;-1.35
17.00;0.06
18.00;-1.34
17.00;0.37
16.00;0.61
18.00;0.87
17.00;-0.06
18.00;0.85
17.00;-0.19
17.00;0.06
18.00;-0.30
17.00;-0.86
18.00;0.13
17.00;0.98
17.00;0.00
16.00;-1.10
17.00;0.00
18.00;-0.06
17.00;0.50
18.00;-0.31
17.00;0.98
16.00;0.00
18.00;0.63
17.00;-1.23
18.00;-0.56
17.00;1.16
17.00;1.23
18.00;-1.23
17.00;-1.35
18.00;0.69
17.00;1.96
17.00;-1.30
17.00;0.31
17.00;0.61
18.00;1.36
17.00;-2.88
17.00;1.34
17.00;-0.24
18.00;-1.16
17.00;3.13
17.00;-1.54
44.00;-1.65
18.00;2.26
16.00;-0.42
18.00;0.73
17.00;-1.05
17.00;1.84
18.00;-1.84
17.00;0.80
18.00;-1.22
17.00;0.00
18.00;-1.10
17.00;2.32
17.00;0.50
17.00;1.16
17.00;-1.60
18.00;1.16
17.00;-0.55
17.00;1.23
18.00;-1.91
17.00;-1.22
18.00;1.34
17.00;1.29
17.00;-0.30
18.00;-1.17
16.00;1.48
18.00;0.44
17.00;-0.25
18.00;-0.25
17.00;-0.18
17.00;0.55
18.00;1.23
17.00;-0.43
17.00;-0.61
17.00;0.05
18.00;1.54
17.00;-1.30
17.00;0.06
18.00;-0.73
17.00;2.46
18.00;-1.23
17.00;1.11
17.00;-0.13
18.00;-0.24
16.00;-0.80
18.00;1.04
17.00;-0.43
18.00;0.13
17.00;-0.44
17.00;0.31
18.00;0.25
17.00;1.48
18.00;-0.99
17.00;1.16
17.00;-0.86
17.00;-2.02
17.00;1.41
18.00;1.47
44.00;1.65
17.00;-1.96
18.00;0.00
17.00;-0.13
16.00;0.55
18.00;0.13
17.00;-0.67
18.00;0.73
17.00;0.43
17.00;-0.49
18.00;1.29
17.00;-1.11
18.00;1.59
17.00;-1.77
17.00;0.00
17.00;1.05
17.00;0.24
18.00;-2.02
17.00;2.63
17.00;-0.91
17.00;1.48
18.00;-0.38
17.00;0.62
17.00;0.00
18.00;0.92
17.00;-0.38
18.00;-0.30
17.00;0.30
17.00;0.31
18.00;-0.31
16.00;-0.12
18.00;0.12
17.00;0.31
17.00;1.11
18.00;-1.23
17.00;0.00
17.00;1.84
17.00;-0.19
18.00;0.13
17.00;-0.61
17.00;1.23
18.00;-1.16
17.00;1.84
18.00;-1.90
17.00;0.24
17.00;1.10
18.00;0.24
16.00;-0.73
18.00;-0.06
17.00;0.55
17.00;-0.18
18.00;0.55
17.00;-1.04
18.00;1.72
17.00;-0.62
18.00;1.23
17.00;-1.30
44.00;1.46
18.00;-2.33
17.00;1.29
17.00;1.41
18.00;-0.13
17.00;-0.30
18.00;-0.25
17.00;1.17
17.00;0.30
18.00;0.13
16.00;0.18
18.00;-0.30
17.00;0.00
18.00;0.00
17.00;0.62
17.00;0.49
17.00;-0.49
17.00;0.00
18.00;1.72
17.00;1.16
17.00;-2.88
18.00;2.27
17.00;-1.41
18.00;-0.92
17.00;0.92
17.00;0.86
18.00;2.09
16.00;-0.30
18.00;-1.53
17.00;1.65
18.00;-0.73
17.00;1.29
17.00;-0.55
18.00;0.62
17.00;-1.16
18.00;1.48
17.00;0.18
17.00;1.16
17.00;0.80
17.00;-1.97
18.00;0.37
16.00;-0.55
18.00;0.61
17.00;1.54
17.00;0.48
18.00;-1.29
17.00;-0.19
18.00;2.52
17.00;-1.59
18.00;0.86
